paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
2457135,6151,1,51005,admin,2020-09-30,EN,51005-01,10767.22,2020-09-30,13938,Check Number 2820 against Inv# 6151,2020-09-30,FPD,PAYMENT,FPD
2457136,6111,1,51098,admin,2020-10-05,EN,51098-02,1429.50,2020-10-05,14104,Check Number 12439 against Inv# 6111,2020-10-05,FPD,PAYMENT,FPD
2457137,5807,1,51209,admin,2020-09-28,EN,51209-01,700.00,2020-09-28,13916,Check Number 36522 against Inv# 5807,2020-09-28,FPD,PAYMENT,FPD
2457138,6145,1,50008,admin,2020-10-01,EN,50008-01,682.50,2020-10-01,13962,Check Number 022210 against Inv# 6145,2020-10-01,FPD,PAYMENT,FPD
2457139,5665,1,50102,admin,2020-10-08,EN,50102-01,310.00,2020-10-08,14138,Check Number 8943 against Inv# 5665,2020-10-08,FPD,PAYMENT,FPD
2457140,5813,1,52009,admin,2020-09-17,EN,52009-01,105.00,2020-09-17,13712,Check Number 57199 against Inv# 5813,2020-09-17,FPD,PAYMENT,FPD
2457141,6065,1,53500,admin,2020-10-05,EN,53500-03,2952.50,2020-10-05,14117,Check Number 0000251075 against Inv# 6065,2020-10-05,FPD,PAYMENT,FPD
2457142,6508,1,50822,admin,2020-09-21,EN,50822-20,2444.00,2020-09-21,13822,Wire Transfer,2020-09-21,FPD,PAYMENT,FPD
2457143,6509,1,50963,admin,2020-09-14,EN,50963-03,6873.10,2020-09-14,13713,Credit Card Payment received on 9/14/20,2020-09-14,FPD,PAYMENT,FPD
2457144,6509,1,50963,admin,2020-09-14,EN,50963-03,4415.50,2020-09-14,13706,Credit Card Payment,2020-09-14,FPD,PAYMENT,FPD
2457145,6509,1,50963,admin,2020-09-14,EN,50963-03,1650.00,2020-09-14,13707,Credit Card Payment,2020-09-14,FPD,PAYMENT,FPD
2457146,6509,1,50963,admin,2020-09-14,EN,50963-03,4061.50,2020-09-14,13708,Credit Card Payment,2020-09-14,FPD,PAYMENT,FPD
2457147,6509,1,50963,admin,2020-09-14,EN,50963-03,5549.00,2020-09-14,13709,Credit Card Payment,2020-09-14,FPD,PAYMENT,FPD
2457148,6509,1,50963,admin,2020-09-14,EN,50963-03,2138.00,2020-09-14,13710,Credit Card Payment,2020-09-14,FPD,PAYMENT,FPD
2457149,6509,1,50963,admin,2020-09-14,EN,50963-03,505.40,2020-09-14,13711,Credit Card Payment,2020-09-14,FPD,PAYMENT,FPD
2457150,6509,1,50963,admin,2020-09-14,EN,50963-03,111.90,2020-09-14,13714,Credit Card Payment received on 9/14/20,2020-09-14,HPD,PAYMENT,HPD
2457151,6515,1,53913,admin,2020-09-10,EN,53913-01,2000.00,2020-09-10,13597,Credit Card Payment,2020-09-10,FPD,PAYMENT,FPD
2457152,6162,1,50068,admin,2020-09-30,EN,50068-01,1500.00,2020-09-30,13932,Check Number 47361 against Inv# 6162,2020-09-30,FPD,PAYMENT,FPD
2457153,6523,1,50500,admin,2019-06-13,EN,50500-01,3135.64,2019-06-13,1367,Credit Card,2019-06-13,HPD,PAYMENT,HPD
2457154,6523,1,50500,admin,2019-07-24,EN,50500-01,648.45,2019-07-24,3664,Credit Card Payment made on 7/24/19,2019-07-24,HPD,PAYMENT,HPD
2457155,6528,1,52902,admin,2020-09-01,EN,52902-04,7871.50,2020-09-01,14326,online payment 9176909,2020-09-01,FPD,PAYMENT,FPD
2457156,5412,1,51142,admin,2020-08-27,EN,51142-06,1004.99,2020-08-27,13198,Check Number#2753 against Inv# 5412,2020-08-27,FPD,PAYMENT,FPD
2457157,5704,1,50952,admin,2020-08-26,EN,50952-18,225.00,2020-08-26,13084,Check Number 1688 against Inv# 5704,2020-08-26,FPD,PAYMENT,FPD
2457158,5794,1,50952,admin,2020-08-26,EN,50952-80,162.50,2020-08-26,13085,Check Number 2635 against Inv# 5794,2020-08-26,FPD,PAYMENT,FPD
2457159,6536,1,50963,admin,2020-06-29,EN,50963-01,2062.00,2020-06-29,11693,Approval Code 033865,2020-06-29,FPD,PAYMENT,FPD
2457160,6536,1,50963,admin,2020-08-27,EN,50963-01,85.50,2020-08-27,13163,Paid by Credit Card,2020-08-27,FPD,PAYMENT,FPD
2457161,6536,1,50963,admin,2020-08-31,EN,50963-01,0.50,2020-08-31,13270,"Write Off of Fees, reconciliation",2020-08-31,WOF,PAYMENT,WOF
2457162,113,1,50963,admin,2019-08-26,EN,50963-28,827.00,2019-08-26,2792,VISA against Inv# 113 (Prior Balance on,2019-08-26,FPD,PAYMENT,FPD
2457163,6537,1,50963,admin,2019-08-30,EN,50963-28,11365.00,2019-08-30,3017,Payment Received/Fees - Check #: 4396,2019-08-30,FPD,PAYMENT,FPD
2457164,6537,1,50963,admin,2019-08-30,EN,50963-28,25.50,2019-08-30,3018,Payment Received/Fees - Check #: 4396,2019-08-30,FPD,PAYMENT,FPD
2457165,6537,1,50963,admin,2020-05-13,EN,50963-28,831.00,2020-05-13,10608,Approval Code 008567,2020-05-13,FPD,PAYMENT,FPD
2457166,6612,1,52999,admin,2020-05-01,EN,52999-01,525.50,2020-05-01,10203,Check Number 28346,2020-05-01,FPD,PAYMENT,FPD
2457167,6613,1,50963,admin,2020-08-27,EN,50963-54,180.00,2020-08-27,13162,Credit Card Payment,2020-08-27,FPD,PAYMENT,FPD
2457168,6153,1,50786,admin,2020-09-18,EN,50786-01,2468.50,2020-09-18,13719,Check Number 31172 against Inv# 6153,2020-09-18,FPD,PAYMENT,FPD
2457169,6616,1,50833,admin,2020-06-12,EN,52657-10,162.50,2020-06-12,11445,Wire Received on 6/12/20,2020-06-12,FPD,PAYMENT,FPD
2457170,6616,1,50833,admin,2020-06-12,EN,52657-10,2641.46,2020-06-12,11446,Wire received on 6/12/20,2020-06-12,FPD,PAYMENT,FPD
2457171,6616,1,50833,admin,2020-06-12,EN,52657-10,5.40,2020-06-12,11447,Wire received on 6/12/20,2020-06-12,HPD,PAYMENT,HPD
2457172,6618,1,53006,admin,2020-03-19,EN,53006-01,3500.00,2020-03-19,9091,Approval Code 036880,2020-03-19,FPD,PAYMENT,FPD
2457173,5233,1,51043,admin,2020-06-19,EN,51043-02,150.00,2020-06-19,11583,Check Number 5352 against Inv# 5233,2020-06-19,FPD,PAYMENT,FPD
2457174,6636,1,51043,admin,2020-09-24,EN,51043-02,621.00,2020-09-24,14722,Check Number 6103 against Inv# 6636,2020-09-24,FPD,PAYMENT,FPD
2457175,6636,1,51043,admin,2020-09-24,EN,51043-02,106.60,2020-09-24,14723,Check Number 6103 against Inv# 6636,2020-09-24,HPD,PAYMENT,HPD
2457176,6727,1,50712,admin,2020-10-19,EN,50712-04,7764.50,2020-10-19,14623,Wire transfer,2020-10-19,FPD,PAYMENT,FPD
2457177,6727,1,50712,admin,2020-10-23,EN,50712-04,16.24,2020-10-23,14735,Wire Transfer,2020-10-23,HPD,PAYMENT,HPD
2457178,3112,1,50712,admin,2020-10-23,EN,50712-04,1809.75,2020-10-23,14736,Wire Transfer against Inv# 3112 (Prior Balance on,2020-10-23,FPD,PAYMENT,FPD
2457179,3363,1,50712,admin,2020-10-23,EN,50712-04,412.00,2020-10-23,14737,Wire Transfer against Inv# 3363 (Prior Balance on,2020-10-23,FPD,PAYMENT,FPD
2457180,3363,1,50712,admin,2020-10-23,EN,50712-04,17.85,2020-10-23,14738,Wire Transfer against Inv# 3363 (Prior Balance on,2020-10-23,HPD,PAYMENT,HPD
2457181,3761,1,50712,admin,2020-10-23,EN,50712-04,102.00,2020-10-23,14739,Wire Transfer against Inv# 3761 (Prior Balance on,2020-10-23,FPD,PAYMENT,FPD
2457182,4247,1,50712,admin,2020-10-23,EN,50712-04,6134.50,2020-10-23,14740,Wire Transfer against Inv# 4247 (Prior Balance on,2020-10-23,FPD,PAYMENT,FPD
2457183,4489,1,50712,admin,2020-10-23,EN,50712-04,1277.40,2020-10-23,14741,Wire Transfer against Inv# 4489 (Prior Balance on,2020-10-23,FPD,PAYMENT,FPD
2457184,6728,1,53500,admin,2020-10-15,EN,53500-03,2645.00,2020-10-15,14624,Wire Transfer,2020-10-15,FPD,PAYMENT,FPD
2457185,6728,1,53500,admin,2020-10-30,EN,53500-03,13440.00,2020-10-30,14882,Wire transfer,2020-10-30,FPD,PAYMENT,FPD
2457186,6729,1,52907,admin,2020-10-05,EN,52907-02,1775.40,2020-10-05,14100,Check Number 8822105,2020-10-05,FPD,PAYMENT,FPD
2457187,6730,1,53021,admin,2020-10-19,EN,53021-01,200.00,2020-10-19,14470,Approval Code 846513,2020-10-19,FPD,PAYMENT,FPD
2457188,6731,1,52948,admin,2020-09-16,EN,52948-01,600.00,2020-09-16,13702,Credit Card Payment,2020-09-16,FPD,PAYMENT,FPD
2457189,5809,1,52948,admin,2020-09-16,EN,52948-01,1055.00,2020-09-16,13703,Credit Card Payment against Inv# 5809 (Prior Balance on,2020-09-16,FPD,PAYMENT,FPD
2457190,6506,1,50798,admin,2020-11-02,EN,50798-02,665.50,2020-11-02,15063,Check Number 4301 against Inv# 6506,2020-11-02,FPD,PAYMENT,FPD
2457191,6737,1,53015,admin,2020-10-15,EN,53015-01,200.00,2020-10-15,14465,Approval Code Approval Code 200692,2020-10-15,FPD,PAYMENT,FPD
2457192,6107,1,53015,admin,2020-10-15,EN,53015-01,615.00,2020-10-15,14466,Approval Code Approval Code 200692 against Inv# 6107 (Prior Balance on,2020-10-15,FPD,PAYMENT,FPD
2457193,6738,1,53013,admin,2020-10-20,EN,53013-01,17.00,2020-10-20,14625,Approval Code 225060,2020-10-20,FPD,PAYMENT,FPD
2457194,6481,1,50933,admin,2020-11-02,EN,50933-13,9787.50,2020-11-02,15062,Check Number 409152 against Inv# 6481,2020-11-02,FPD,PAYMENT,FPD
2457195,6741,1,50933,admin,2020-10-29,EN,50933-04,1060.00,2020-10-29,14856,Check Number 408936,2020-10-29,FPD,PAYMENT,FPD
2457196,6488,1,50952,admin,2020-10-29,EN,50952-20,399.00,2020-10-29,14819,Check Number 46343 against Inv# 6488,2020-10-29,FPD,PAYMENT,FPD
2457197,6494,1,50991,admin,2020-10-19,EN,50991-01,2350.50,2020-10-19,14557,Check Number 100519814 against Inv# 6494,2020-10-19,FPD,PAYMENT,FPD
2457198,6104,1,51054,admin,2020-10-05,EN,51054-01,30.00,2020-10-05,14376,Check Number 1000055527 against Inv# 6104,2020-10-05,FPD,PAYMENT,FPD
2457199,5678,1,51054,admin,2020-10-15,EN,51054-01,322.00,2020-10-15,14375,Check Number 1000055890 against Inv# 5678,2020-10-15,FPD,PAYMENT,FPD
2457200,6749,1,51054,admin,2020-10-15,EN,51054-01,390.00,2020-10-15,14378,Check Number 1000055890,2020-10-15,FPD,PAYMENT,FPD
2457201,6332,1,51054,admin,2020-10-20,EN,51054-01,210.00,2020-10-20,14593,Check Number 100005591 against Inv# 6332,2020-10-20,FPD,PAYMENT,FPD
2457202,6750,1,51054,admin,2020-10-05,EN,51054-10,405.00,2020-10-05,14120,Check Number 1000055527,2020-10-05,FPD,PAYMENT,FPD
2457203,5695,1,51054,admin,2020-10-15,EN,51054-10,559.00,2020-10-15,14377,Check Number 1000055890 against Inv# 5695,2020-10-15,FPD,PAYMENT,FPD
2457204,6750,1,51054,admin,2020-10-15,EN,51054-10,4817.66,2020-10-15,14379,Check Number 1000055890,2020-10-15,FPD,PAYMENT,FPD
2457205,6750,1,51054,admin,2020-10-15,EN,51054-10,3.34,2020-10-15,14380,Check Number 1000055890,2020-10-15,HPD,PAYMENT,HPD
2457206,6333,1,51054,admin,2020-10-20,EN,51054-10,1136.50,2020-10-20,14594,Check Number 1000055991 against Inv# 6333,2020-10-20,FPD,PAYMENT,FPD
2457207,6367,1,51065,admin,2020-11-02,EN,51065-01,1812.50,2020-11-02,15061,Check Number 113975 against Inv# 6367,2020-11-02,FPD,PAYMENT,FPD
2457208,6758,1,53913,admin,2020-10-26,EN,53913-01,4570.50,2020-10-26,14732,207860 approval code,2020-10-26,FPD,PAYMENT,FPD
2457209,6501,1,50102,admin,2020-10-30,EN,50102-01,12007.50,2020-10-30,14881,Check Number 89795 against Inv# 6501,2020-10-30,FPD,PAYMENT,FPD
2457210,6519,1,50068,admin,2020-10-29,EN,50068-01,1500.00,2020-10-29,14860,Check Number 47502 against Inv# 6519,2020-10-29,FPD,PAYMENT,FPD
2457211,100,1,51098,admin,2019-12-06,EN,51098-01,1754.65,2019-12-06,5963,Check Number 11493 against Inv# 100,2019-12-06,FPD,PAYMENT,FPD
2457212,6765,1,50090,admin,2020-10-19,EN,50090-01,1168.00,2020-10-19,14555,Write Off of Fees,2020-10-19,WOF,PAYMENT,WOF
2457213,5444,1,51026,admin,2020-07-21,EN,51026-01,50.00,2020-07-21,12259,Check Number 45260 against Inv# 5444,2020-07-21,FPD,PAYMENT,FPD
2457214,6533,1,51067,admin,2020-10-21,EN,51067-01,100.00,2020-10-21,14627,Check Number 37811 against Inv# 6533,2020-10-21,FPD,PAYMENT,FPD
2457215,6825,1,51067,admin,2020-10-31,EN,51067-01,2548.55,2020-10-31,15213,Courtesy Discount,2020-10-31,DIS,PAYMENT,DIS
2457216,6425,1,53009,admin,2020-10-27,EN,53009-01,1697.50,2020-10-27,14742,Check Number 23489 against Inv# 6425,2020-10-27,FPD,PAYMENT,FPD
2457217,6535,1,50952,admin,2020-10-29,EN,50952-80,162.50,2020-10-29,14811,Check Number 2820 against Inv# 6535,2020-10-29,FPD,PAYMENT,FPD
2457218,6483,1,50952,admin,2020-10-29,EN,50952-78,943.25,2020-10-29,14839,Check Number 2883 against Inv# 6483,2020-10-29,FPD,PAYMENT,FPD
2457219,6484,1,50952,admin,2020-10-29,EN,50952-144,167.00,2020-10-29,14814,Check Number 12917 against Inv# 6484,2020-10-29,FPD,PAYMENT,FPD
2457220,6430,1,50952,admin,2020-10-29,EN,50952-146,700.00,2020-10-29,14838,Check Number 2883 against Inv# 6430,2020-10-29,FPD,PAYMENT,FPD
2457221,6534,1,50952,admin,2020-10-29,EN,50952-18,467.50,2020-10-29,14832,Check Number 1200 against Inv# 6534,2020-10-29,FPD,PAYMENT,FPD
2457222,6373,1,50952,admin,2020-10-29,EN,50952-127,196.50,2020-10-29,14812,Check Number 8315 against Inv# 6373,2020-10-29,FPD,PAYMENT,FPD
2457223,7073,1,51142,admin,2020-12-23,EN,51142-02,12180.00,2020-12-23,16028,Check Number 1137 against Inv# 7073,2020-12-23,FPD,PAYMENT,FPD
2457224,6434,1,51142,admin,2020-10-29,EN,51142-05,7775.00,2020-10-29,14829,Check Number 1187 against Inv# 6434,2020-10-29,FPD,PAYMENT,FPD
2457225,6434,1,51142,admin,2020-10-29,EN,51142-05,2000.00,2020-10-29,14830,Check Number 1187 against Inv# 6434,2020-10-29,HPD,PAYMENT,HPD
2457226,6532,1,51142,admin,2020-10-29,EN,51142-06,1000.00,2020-10-29,14842,Check Number 2883 against Inv# 6532,2020-10-29,FPD,PAYMENT,FPD
2457227,6844,1,51263,admin,2020-10-21,EN,51263-03,1648.04,2020-10-21,15073,Approval code 07544G,2020-10-21,FPD,PAYMENT,FPD
2457228,6844,1,51263,admin,2020-10-21,EN,51263-03,335.17,2020-10-21,15074,Approval code 07544G,2020-10-21,HPD,PAYMENT,HPD
2457229,6846,1,53019,admin,2020-10-27,EN,53019-01,1500.00,2020-10-27,14752,Approval Code 034816,2020-10-27,FPD,PAYMENT,FPD
2457230,6056,1,52650,admin,2020-10-05,EN,52650-01,55.00,2020-10-05,14108,Check Number 2482 against Inv# 6056,2020-10-05,FPD,PAYMENT,FPD
2457231,4313,1,52650,admin,2020-10-05,EN,52650-01,577.41,2020-10-05,14109,Check Number 2482 against Inv# 4313 (Prior Balance on  Inv# 6056),2020-10-05,FPD,PAYMENT,FPD
2457232,4530,1,52650,admin,2020-10-05,EN,52650-01,1584.50,2020-10-05,14110,Check Number 2482 against Inv# 4530 (Prior Balance on  Inv# 6056),2020-10-05,FPD,PAYMENT,FPD
2457233,4530,1,52650,admin,2020-10-05,EN,52650-01,6.68,2020-10-05,14111,Check Number 2482 against Inv# 4530 (Prior Balance on  Inv# 6056),2020-10-05,HPD,PAYMENT,HPD
2457234,5022,1,52650,admin,2020-10-05,EN,52650-01,1574.50,2020-10-05,14112,Check Number 2482 against Inv# 5022 (Prior Balance on  Inv# 6056),2020-10-05,FPD,PAYMENT,FPD
2457235,5730,1,52650,admin,2020-10-05,EN,52650-01,55.00,2020-10-05,14113,Check Number 2482 against Inv# 5730 (Prior Balance on  Inv# 6056),2020-10-05,FPD,PAYMENT,FPD
2457236,6438,1,51142,admin,2020-10-29,EN,51142-03,13154.94,2020-10-29,14833,Check Number 1200 against Inv# 6438,2020-10-29,FPD,PAYMENT,FPD
2457237,6438,1,51142,admin,2020-10-29,EN,51142-03,2608.95,2020-10-29,14834,Check Number 1200 against Inv# 6438,2020-10-29,HPD,PAYMENT,HPD
2457238,6148,1,51142,admin,2020-10-29,EN,51142-03,3209.06,2020-10-29,14835,Check Number 1200 against Inv# 6148 (Prior Balance on  Inv# 6438),2020-10-29,HPD,PAYMENT,HPD
2457239,6912,1,50008,admin,2020-10-26,EN,50008-02,3500.00,2020-10-26,14733,Retainer,2020-10-26,FPD,PAYMENT,FPD
2457240,6912,1,50008,admin,2020-10-26,EN,50008-02,3500.00,2020-10-26,14751,Approval Code 099613,2020-10-26,FPD,PAYMENT,FPD
2457241,6614,1,50786,admin,2020-10-29,EN,50786-01,645.00,2020-10-29,14793,Check Number 31244 against Inv# 6614,2020-10-29,FPD,PAYMENT,FPD
2457242,6486,1,50952,admin,2020-10-29,EN,50952-147,3237.50,2020-10-29,14820,Check Number 17794 against Inv# 6486,2020-10-29,FPD,PAYMENT,FPD
2457243,6490,1,50952,admin,2020-10-29,EN,50952-24,37851.00,2020-10-29,14836,Check Number against Inv# 6490,2020-10-29,FPD,PAYMENT,FPD
2457244,6495,1,51005,admin,2020-10-29,EN,51005-01,2343.72,2020-10-29,14840,Check Number 2883 against Inv# 6495,2020-10-29,FPD,PAYMENT,FPD
2457245,6151,1,51005,admin,2020-10-29,EN,51005-01,936.28,2020-10-29,14841,Check Number 2883 against Inv# 6151 (Prior Balance on  Inv# 6495),2020-10-29,FPD,PAYMENT,FPD
2457246,6923,1,53907,admin,2020-10-19,EN,53907-01,900.00,2020-10-19,14626,Approval Code B80805,2020-10-19,FPD,PAYMENT,FPD
2457247,6923,1,53907,admin,2020-10-28,EN,53907-01,1067.00,2020-10-28,14794,Approval Code B32406,2020-10-28,FPD,PAYMENT,FPD
2457248,6927,1,53029,admin,2020-10-27,EN,53029-01,2737.50,2020-10-27,14744,Approval Code 07952D,2020-10-27,FPD,PAYMENT,FPD
2457249,6928,1,52657,admin,2020-11-06,EN,52657-06,2444.50,2020-11-06,15180,Wire Transfer,2020-11-06,FPD,PAYMENT,FPD
2457250,6928,1,52657,admin,2020-11-06,EN,52657-06,6795.00,2020-11-06,15181,Wire Transfer,2020-11-06,FPD,PAYMENT,FPD
2457251,6929,1,52657,admin,2020-11-06,EN,52657-08,9752.50,2020-11-06,15178,Wire transfer,2020-11-06,FPD,PAYMENT,FPD
2457252,6929,1,52657,admin,2020-11-06,EN,52657-08,11474.50,2020-11-06,15179,wire transfer,2020-11-06,FPD,PAYMENT,FPD
2457253,3374,1,50948,admin,2020-02-03,EN,50948-02,2921.50,2020-02-03,7634,Check Number 490255 against Inv# 3374,2020-02-03,FPD,PAYMENT,FPD
2457254,6504,1,52009,admin,2020-11-13,EN,52009-01,490.00,2020-11-13,15299,Check Number 57395 against Inv# 6504,2020-11-13,FPD,PAYMENT,FPD
2457255,6965,1,50822,admin,2020-12-02,EN,50822-16,332.50,2020-12-02,15643,wire transfer,2020-12-02,FPD,PAYMENT,FPD
2457256,6966,1,50822,admin,2020-12-02,EN,50822-20,779.50,2020-12-02,15644,Wire Transferr,2020-12-02,FPD,PAYMENT,FPD
2457257,6760,1,50102,admin,2020-12-01,EN,50102-01,1445.00,2020-12-01,15445,Check Number 90193 against Inv# 6760,2020-12-01,FPD,PAYMENT,FPD
2457258,6976,1,50505,admin,2020-11-13,EN,50505-01,2025.00,2020-11-13,15312,Wire Transfer,2020-11-13,FPD,PAYMENT,FPD
2457259,6977,1,50712,admin,2020-11-13,EN,50712-04,429.85,2020-11-13,15313,Wire Transfer,2020-11-13,FPD,PAYMENT,FPD
2457260,6977,1,50712,admin,2020-11-13,EN,50712-04,102.00,2020-11-13,15314,Payment Received/Fees - Check #: wire,2020-11-13,FPD,PAYMENT,FPD
2457261,6732,1,50798,admin,2020-11-17,EN,50798-02,4828.50,2020-11-17,15326,Check Number 2764 against Inv# 6732,2020-11-17,FPD,PAYMENT,FPD
2457262,6742,1,50952,admin,2020-11-23,EN,50952-20,75.00,2020-11-23,15359,Check Number 46401 against Inv# 6742,2020-11-23,FPD,PAYMENT,FPD
2457263,6748,1,50991,admin,2020-11-17,EN,50991-01,1930.00,2020-11-17,15329,Check Number 100519955 against Inv# 6748,2020-11-17,FPD,PAYMENT,FPD
2457264,6988,1,52948,admin,2020-11-11,EN,52948-01,117.50,2020-11-11,15275,Approval Code 01058G,2020-11-11,FPD,PAYMENT,FPD
2457265,6989,1,53013,admin,2020-11-23,EN,53013-01,200.00,2020-11-23,15342,Approval Code 023669,2020-11-23,FPD,PAYMENT,FPD
2457266,6990,1,53021,admin,2020-11-13,EN,53021-01,115.00,2020-11-13,15307,Approval Code 417420,2020-11-13,FPD,PAYMENT,FPD
2457267,6994,1,53925,admin,2020-11-06,EN,53925-01,5000.00,2020-11-06,15176,Approval Code 02809G,2020-11-06,FPD,PAYMENT,FPD
2457268,6830,1,50699,admin,2020-11-23,EN,50699-01,2395.00,2020-11-23,15367,Check Number 40423 against Inv# 6830,2020-11-23,FPD,PAYMENT,FPD
2457269,5275,1,50892,admin,2020-07-08,EN,50892-01,65.00,2020-07-08,11959,Check Number 5310 against Inv# 5275,2020-07-08,FPD,PAYMENT,FPD
2457270,4523,1,51067,admin,2020-11-17,EN,51067-01,2712.50,2020-11-17,15330,Check Number 37920 against Inv# 4523,2020-11-17,FPD,PAYMENT,FPD
2457271,5478,1,51067,admin,2020-11-17,EN,51067-01,1840.00,2020-11-17,15331,Check Number 37920 against Inv# 5478,2020-11-17,FPD,PAYMENT,FPD
2457272,6331,1,51067,admin,2020-11-17,EN,51067-01,775.00,2020-11-17,15332,Check Number 37920 against Inv# 6331,2020-11-17,FPD,PAYMENT,FPD
2457273,6998,1,51067,admin,2020-12-01,EN,51067-01,60.00,2020-12-01,15512,Approval Code 08282P,2020-12-01,FPD,PAYMENT,FPD
2457274,6998,1,51067,admin,2020-12-01,EN,51067-01,25385.60,2020-12-01,15619,Approval Code 09559P,2020-12-01,FPD,PAYMENT,FPD
2457275,6331,1,51067,admin,2020-12-01,EN,51067-01,39.90,2020-12-01,15620,Approval Code 09559P against Inv# 6331 (Prior Balance on,2020-12-01,HPD,PAYMENT,HPD
2457276,6432,1,51076,admin,2020-11-02,EN,51076-01,507.50,2020-11-02,15059,Check Number 025713 against Inv# 6432,2020-11-02,FPD,PAYMENT,FPD
2457277,6432,1,51076,admin,2020-11-02,EN,51076-01,15.00,2020-11-02,15060,Check Number 025713 against Inv# 6432,2020-11-02,HPD,PAYMENT,HPD
2457278,6839,1,51142,admin,2020-11-23,EN,51142-04,982.50,2020-11-23,15354,Check Number against Inv# 6839,2020-11-23,HPD,PAYMENT,HPD
2457279,6842,1,51142,admin,2020-11-23,EN,51142-05,4900.00,2020-11-23,15349,Check Number 1196 against Inv# 6842,2020-11-23,FPD,PAYMENT,FPD
2457280,7004,1,51263,admin,2020-11-16,EN,51263-01,1662.50,2020-11-16,15308,Approval Code 220926,2020-11-16,FPD,PAYMENT,FPD
2457281,7004,1,51263,admin,2020-12-03,EN,51263-01,7755.00,2020-12-03,15672,Online Payment,2020-12-03,FPD,PAYMENT,FPD
2457282,7005,1,51263,admin,2020-11-16,EN,51263-03,1255.00,2020-11-16,15309,Approval Code 220926,2020-11-16,FPD,PAYMENT,FPD
2457283,7005,1,51263,admin,2020-11-16,EN,51263-03,389.40,2020-11-16,15310,Approval Code 220926,2020-11-16,HPD,PAYMENT,HPD
2457284,7010,1,55650,admin,2020-11-12,EN,55650-01,1430.00,2020-11-12,15273,Approval Code,2020-11-12,FPD,PAYMENT,FPD
2457285,6426,1,55650,admin,2020-11-12,EN,55650-01,177.50,2020-11-12,15274,Approval Code against Inv# 6426 (Prior Balance on,2020-11-12,FPD,PAYMENT,FPD
2457286,6835,1,50952,admin,2020-11-23,EN,50952-146,7400.00,2020-11-23,15353,Check Number 2937 against Inv# 6835,2020-11-23,FPD,PAYMENT,FPD
2457287,6909,1,51142,admin,2020-11-23,EN,51142-03,3759.39,2020-11-23,15350,Check Number 1196 against Inv# 6909,2020-11-23,FPD,PAYMENT,FPD
2457288,6909,1,51142,admin,2020-11-23,EN,51142-03,7383.11,2020-11-23,15351,Check Number 1196 against Inv# 6909,2020-11-23,HPD,PAYMENT,HPD
2457289,6916,1,50952,admin,2020-11-23,EN,50952-147,8245.50,2020-11-23,15357,Check Number 17886 against Inv# 6916,2020-11-23,FPD,PAYMENT,FPD
2457290,6917,1,50952,admin,2020-11-23,EN,50952-24,9687.00,2020-11-23,15356,Check Number 1203 against Inv# 6917,2020-11-23,FPD,PAYMENT,FPD
2457291,6495,1,51005,admin,2020-11-23,EN,51005-01,0.50,2020-11-23,15352,Check Number 2937 against Inv# 6495,2020-11-23,FPD,PAYMENT,FPD
2457292,6919,1,51005,admin,2020-11-23,EN,51005-01,5523.00,2020-11-23,15355,Check Number 2937 against Inv# 6919,2020-11-23,FPD,PAYMENT,FPD
2457293,7018,1,50041,admin,2020-10-15,EN,50041-01,50.00,2020-10-15,14467,Approval Code 287162287162,2020-10-15,FPD,PAYMENT,FPD
2457294,6915,1,50786,admin,2020-11-23,EN,50786-01,637.50,2020-11-23,15365,Check Number 31302 against Inv# 6915,2020-11-23,FPD,PAYMENT,FPD
2457295,6837,1,50952,admin,2020-11-23,EN,50952-127,8.50,2020-11-23,15362,Check Number 8409 against Inv# 6837,2020-11-23,FPD,PAYMENT,FPD
2457296,5435,1,50952,admin,2020-07-28,EN,50952-19,90.50,2020-07-28,12319,Check Number 10236 against Inv# 5435,2020-07-28,FPD,PAYMENT,FPD
2457297,6161,1,50952,admin,2020-09-30,EN,50952-19,100.50,2020-09-30,13935,Check Number 10393 against Inv# 6161,2020-09-30,FPD,PAYMENT,FPD
2457298,6832,1,50952,admin,2020-11-23,EN,50952-80,32.50,2020-11-23,15360,Check Number 2902 against Inv# 6832,2020-11-23,FPD,PAYMENT,FPD
2457299,7027,1,50963,admin,2020-11-17,EN,50963-28,300.00,2020-11-17,15333,Approval Code 024967,2020-11-17,FPD,PAYMENT,FPD
