paymentid,invoice_no,class_id,client_id,ctd_by,ctd_on,lang_id,matter_no,payment_amount,payment_date,payment_number,payment_text,posting_date,status_id,transaction_type,payment_code
5631438,2200,2,8483,admin,2019-08-17,EN,8483-191,404.00,2019-08-17,99999,Atty Fees -  I-130 Matter,2019-08-17,FPD,PAYMENT,FPD
5631439,2200,2,8483,admin,2019-09-23,EN,8483-191,404.00,2019-09-23,99999,Atty Fees - Monthly payment,2019-09-23,FPD,PAYMENT,FPD
5631440,5151,2,8483,admin,2019-11-22,EN,8483-191,404.00,2019-11-22,99999,Atty Fees - Monthly Payment Visa 9276,2019-11-22,FPD,PAYMENT,FPD
5631441,5151,2,8483,admin,2019-12-13,EN,8483-191,400.00,2019-12-13,99999,Visa ending 9276 12.13.2019,2019-12-13,FPD,PAYMENT,FPD
5631442,5923,2,10091,admin,2020-02-07,EN,8484-191,2964.50,2020-02-07,99999,Visa ending 5912 2.7.2020,2020-02-07,FPD,PAYMENT,FPD
5631443,0,2,10091,admin,2020-02-13,EN,8484-191,1222.30,2020-02-13,99999,VISA Payment,2020-02-13,FPD,PAYMENT,FPD
5631444,4820,2,10091,admin,2020-02-07,EN,8484-191,1050.00,2020-02-07,99999,Visa ending 5912 2.7.2020,2020-02-07,FPD,PAYMENT,FPD
5631445,4820,2,10091,admin,2020-02-07,EN,8484-191,950.00,2020-02-07,99999,Visa ending 6469 2.7.2020,2020-02-07,FPD,PAYMENT,FPD
5631446,0,2,10091,admin,2020-02-07,EN,8484-191,6462.50,2020-02-07,99999,VISA PAyment,2020-02-07,FPD,PAYMENT,FPD
5631447,6706,2,10091,admin,2020-10-02,EN,8484-201,2600.00,2020-10-02,99999,VISA Payment Attorney and Cost Fees,2020-10-02,FPD,PAYMENT,FPD
5631448,6706,2,10091,admin,2020-10-02,EN,8484-201,150.00,2020-10-02,99999,VISA Payment Attorney and Cost Fees,2020-10-02,HPD,PAYMENT,HPD
5631449,6706,2,10091,admin,2020-10-19,EN,8484-201,2500.00,2020-10-19,99999,Check Number 331080,2020-10-19,FPD,PAYMENT,FPD
5631450,6706,2,10091,admin,2020-10-19,EN,8484-201,1225.00,2020-10-19,99999,Check Number 331080,2020-10-19,HPD,PAYMENT,HPD
5631451,6706,2,10091,admin,2020-10-23,EN,8484-201,1225.00,2020-10-23,99999,VISA Payment - Government Fee,2020-10-23,HPD,PAYMENT,HPD
5631452,0,2,10091,admin,2020-02-13,EN,8484-201,1800.00,2020-02-13,99999,VISA PAyment,2020-02-13,FPD,PAYMENT,FPD
5631453,0,2,10091,admin,2020-02-13,EN,8484-201,1999.46,2020-02-13,99999,VISA PAyment,2020-02-13,HPD,PAYMENT,HPD
5631454,0,2,10091,admin,2020-02-13,EN,8484-201,2000.00,2020-02-13,99999,VISA Payment,2020-02-13,FPD,PAYMENT,FPD
5631455,0,2,8485,admin,2019-09-20,EN,8485-191,1000.00,2019-09-20,99999,Atty Fees - New Client,2019-09-20,FPD,PAYMENT,FPD
5631456,2696,2,8487,admin,2019-06-19,EN,8486-191,7500.00,2019-06-19,99999,Attorney Fees,2019-06-19,FPD,PAYMENT,FPD
5631457,6133,2,8487,admin,2020-07-30,EN,8486-201,1500.00,2020-07-30,99999,VISA Payment,2020-07-30,FPD,PAYMENT,FPD
5631458,6133,2,8487,admin,2020-07-30,EN,8486-201,225.00,2020-07-30,99999,VISA Payment,2020-07-30,HPD,PAYMENT,HPD
5631459,14191,2,8487,admin,2019-07-18,EN,8487-191,1000.00,2019-07-18,99999,ATTY FEES,2019-07-18,FPD,PAYMENT,FPD
5631460,14191,2,8487,admin,2019-06-24,EN,8487-191,500.00,2019-06-24,99999,Cash Payment - Initial Payment,2019-06-24,FPD,PAYMENT,FPD
5631461,13897,2,8487,admin,2019-09-04,EN,8487-191,1000.00,2019-09-04,99999,Atty Fees - Montlhy Payment,2019-09-04,FPD,PAYMENT,FPD
5631462,14191,2,8487,admin,2019-06-24,EN,8487-191,250.00,2019-06-24,99999,Trust Deposit - Payment for Expenses,2019-06-24,HPD,PAYMENT,HPD
5631463,1129,2,8488,admin,2019-07-05,EN,8488-191,470.00,2019-07-05,99999,Visa Payment,2019-07-05,FPD,PAYMENT,FPD
5631464,1129,2,8488,admin,2019-07-01,EN,8488-191,30.00,2019-07-01,99999,Visa Payment,2019-07-01,FPD,PAYMENT,FPD
5631465,0,2,8488,admin,2019-07-01,EN,8488-191,270.00,2019-07-01,99999,VISA Payment,2019-07-01,HPD,PAYMENT,HPD
5631466,0,2,8488,admin,2019-06-24,EN,8488-191,1.70,2019-06-24,99999,VISA Payment - Cost,2019-06-24,HPD,PAYMENT,HPD
5631467,1128,2,8488,admin,2019-06-24,EN,8488-191,1000.00,2019-06-24,99999,Visa Payment  Initial Payment,2019-06-24,FPD,PAYMENT,FPD
5631468,5101,2,8488,admin,2019-10-28,EN,8488-191,394.00,2019-10-28,99999,Atty Fees - Monthly Payment,2019-10-28,FPD,PAYMENT,FPD
5631469,5101,2,8488,admin,2019-11-01,EN,8488-191,394.00,2019-11-01,99999,Atty Fees - Visa ending in 4278 Monthly payment,2019-11-01,FPD,PAYMENT,FPD
5631470,5101,2,8488,admin,2019-11-07,EN,8488-191,394.00,2019-11-07,99999,Visa ending 4278 11.07.2019,2019-11-07,FPD,PAYMENT,FPD
5631471,5101,2,8488,admin,2019-11-22,EN,8488-191,394.00,2019-11-22,99999,Atty Fees - Vis ending 9791,2019-11-22,FPD,PAYMENT,FPD
5631472,5101,2,8488,admin,2019-12-27,EN,8488-191,394.00,2019-12-27,99999,Visa Payment,2019-12-27,FPD,PAYMENT,FPD
5631473,5101,2,8488,admin,2020-01-24,EN,8488-191,394.00,2020-01-24,99999,Legal Fees - Visa ending 9791,2020-01-24,FPD,PAYMENT,FPD
5631474,5101,2,8488,admin,2020-02-26,EN,8488-191,394.00,2020-02-26,99999,Legal Fees - Visa ending 2247,2020-02-26,FPD,PAYMENT,FPD
5631475,5101,2,8488,admin,2020-04-16,EN,8488-191,392.00,2020-04-16,99999,VISA Payment,2020-04-16,FPD,PAYMENT,FPD
5631476,0,2,8488,admin,2020-06-24,EN,8488-191,150.00,2020-06-24,99999,Payment Received/Fees - Check #: Payment,2020-06-24,FPD,PAYMENT,FPD
5631477,0,2,8488,admin,2020-06-24,EN,8488-191,280.00,2020-06-24,99999,Payment Received/Fees - Check #: Payment,2020-06-24,HPD,PAYMENT,HPD
5631478,0,2,8488,admin,2019-06-24,EN,8488-191,355.09,2019-06-24,99999,Cost Payment,2019-06-24,HPD,PAYMENT,HPD
5631479,5100,2,8488,admin,2020-04-13,EN,8488-201,1760.00,2020-04-13,99999,Visa Payment - Government Fees,2020-04-13,HPD,PAYMENT,HPD
5631480,5100,2,8488,admin,2020-05-01,EN,8488-201,200.00,2020-05-01,99999,Visa Payment,2020-05-01,FPD,PAYMENT,FPD
5631481,0,2,8488,admin,2020-06-05,EN,8488-201,100.00,2020-06-05,99999,VISA Payment,2020-06-05,FPD,PAYMENT,FPD
5631482,0,2,8488,admin,2020-08-09,EN,8488-201,100.00,2020-08-09,99999,VISA Payment,2020-08-09,FPD,PAYMENT,FPD
5631483,0,2,8488,admin,2020-09-14,EN,8488-201,100.00,2020-09-14,99999,VISA Payment,2020-09-14,FPD,PAYMENT,FPD
5631484,0,2,8488,admin,2020-09-11,EN,8488-201,200.00,2020-09-11,99999,VISA Payment - Attorneys,2020-09-11,FPD,PAYMENT,FPD
5631485,0,2,8488,admin,2020-10-16,EN,8488-201,500.00,2020-10-16,99999,VISA Payment,2020-10-16,FPD,PAYMENT,FPD
5631486,0,2,8488,admin,2020-10-15,EN,8488-201,100.00,2020-10-15,99999,VISA Payment,2020-10-15,FPD,PAYMENT,FPD
5631487,0,2,8488,admin,2020-10-23,EN,8488-201,391.00,2020-10-23,99999,VISA Payment,2020-10-23,FPD,PAYMENT,FPD
5631488,0,2,8488,admin,2019-06-24,EN,8488-201,73.20,2019-06-24,99999,Cost Payment,2019-06-24,HPD,PAYMENT,HPD
5631489,0,2,8488,admin,2020-06-20,EN,8488-201,200.00,2020-06-20,99999,VISA Payment,2020-06-20,FPD,PAYMENT,FPD
5631490,0,2,8488,admin,2020-07-12,EN,8488-201,100.00,2020-07-12,99999,VISA Payment,2020-07-12,FPD,PAYMENT,FPD
5631491,7362,2,8489,admin,2019-06-21,EN,8489-191,500.00,2019-06-21,99999,Check Number Visa Payment,2019-06-21,FPD,PAYMENT,FPD
5631492,7362,2,8489,admin,2019-11-25,EN,8489-191,350.00,2019-11-25,99999,Atty Fees - Visa ending 4155,2019-11-25,FPD,PAYMENT,FPD
5631493,7362,2,8489,admin,2020-01-15,EN,8489-191,150.00,2020-01-15,99999,Legal Fees - Mastercard ending 4155,2020-01-15,FPD,PAYMENT,FPD
5631494,7362,2,8489,admin,2019-06-21,EN,8489-191,200.00,2019-06-21,99999,Payment for Expenses,2019-06-21,HPD,PAYMENT,HPD
5631495,7362,2,8489,admin,2019-10-21,EN,8489-191,800.00,2019-10-21,99999,VISA Payment,2019-10-21,FPD,PAYMENT,FPD
5631496,7362,2,8489,admin,2020-05-18,EN,8489-191,200.00,2020-05-18,99999,VISA Monthly Payment,2020-05-18,FPD,PAYMENT,FPD
5631497,0,2,8054,admin,2019-06-25,EN,8490-191,5500.00,2019-06-25,99999,Check Number 011582,2019-06-25,FPD,PAYMENT,FPD
5631498,0,2,8054,admin,2021-08-02,EN,8490-191,1000.00,2021-08-02,99999,Check - Atty Fees,2021-08-02,FPD,PAYMENT,FPD
5631499,3867,2,8054,admin,2019-06-25,EN,8490-191,2500.00,2019-06-25,99999,Check Number 011582,2019-06-25,FPD,PAYMENT,FPD
5631500,0,2,8054,admin,2021-08-02,EN,8490-191,2000.00,2021-08-02,99999,Check - Atty Fees & Costr,2021-08-02,FPD,PAYMENT,FPD
5631501,0,2,8054,admin,2021-08-02,EN,8490-191,86.34,2021-08-02,99999,Check - Atty Fees & Costr,2021-08-02,HPD,PAYMENT,HPD
5631502,6197,2,8054,admin,2020-08-05,EN,8490-201,2750.00,2020-08-05,99999,Check Number 018707,2020-08-05,FPD,PAYMENT,FPD
5631503,6197,2,8054,admin,2020-08-05,EN,8490-201,450.00,2020-08-05,99999,Check Number 018707,2020-08-05,HPD,PAYMENT,HPD
5631504,0,2,8054,admin,2021-08-02,EN,8490-201,2857.46,2021-08-02,99999,Check - Atty Fees & Cost,2021-08-02,FPD,PAYMENT,FPD
5631505,0,2,8054,admin,2021-08-02,EN,8490-201,46.45,2021-08-02,99999,Check - Atty Fees & Cost,2021-08-02,HPD,PAYMENT,HPD
5631506,17064,2,8054,admin,2022-02-02,EN,8490-211,3862.10,2022-02-02,99999,Deposit Number: 609,2022-02-02,FPD,PAYMENT,FPD
5631507,17064,2,8054,admin,2022-02-02,EN,8490-211,60.00,2022-02-02,99999,Deposit Number: 609,2022-02-02,FPD,PAYMENT,FPD
5631508,0,2,8054,admin,2022-02-02,EN,8490-211,3862.10,2022-02-02,99999,Check Number 14634,2022-02-02,FPD,PAYMENT,FPD
5631509,0,2,8054,admin,2022-03-21,EN,8490-211,1032.90,2022-03-21,99999,Wire Transfer against Inv# 14634 (Prior Balance on,2022-03-21,FPD,PAYMENT,FPD
5631510,16038,2,8054,admin,2022-03-21,EN,8490-211,22.10,2022-03-21,99999,Wire Transfer against Inv# 14634 (Prior Balance on,2022-03-21,HPD,PAYMENT,HPD
5631511,16702,2,8054,admin,2022-05-12,EN,8490-221,2750.00,2022-05-12,99999,Check Number 030192,2022-05-12,FPD,PAYMENT,FPD
5631512,2311,2,6859,admin,2019-06-27,EN,8491-191,4500.00,2019-06-27,99999,Check No. 13918,2019-06-27,FPD,PAYMENT,FPD
5631513,1878,2,6859,admin,2019-08-14,EN,8491-191,160.00,2019-08-14,99999,Gov Fees Molina/Sotomayor,2019-08-14,HPD,PAYMENT,HPD
5631514,1878,2,6859,admin,2019-08-28,EN,8491-191,320.00,2019-08-28,99999,Check Number 14054,2019-08-28,HPD,PAYMENT,HPD
5631515,0,2,6859,admin,2020-10-19,EN,8491-201,960.00,2020-10-19,99999,WIRE Payment,2020-10-19,FPD,PAYMENT,FPD
5631516,0,2,6859,admin,2020-10-19,EN,8491-201,46.50,2020-10-19,99999,WIRE Payment,2020-10-19,HPD,PAYMENT,HPD
5631517,5099,2,6859,admin,2020-04-27,EN,8491-201,2500.00,2020-04-27,99999,WIRE Payment - Attorney and Cost Fees,2020-04-27,FPD,PAYMENT,FPD
5631518,5099,2,6859,admin,2020-04-27,EN,8491-201,375.00,2020-04-27,99999,WIRE Payment - Attorney and Cost Fees,2020-04-27,HPD,PAYMENT,HPD
5631519,5099,2,6859,admin,2020-05-18,EN,8491-201,460.00,2020-05-18,99999,Wire Received - Government Fee,2020-05-18,HPD,PAYMENT,HPD
5631520,0,2,6859,admin,2019-06-27,EN,8492-191,4500.00,2019-06-27,99999,Check Number  13918,2019-06-27,FPD,PAYMENT,FPD
5631521,1897,2,6859,admin,2019-08-14,EN,8492-191,480.00,2019-08-14,99999,Gov Fees - July Waisburd,2019-08-14,HPD,PAYMENT,HPD
5631522,1897,2,6859,admin,2019-08-28,EN,8492-191,480.00,2019-08-28,99999,Check Number 14054,2019-08-28,HPD,PAYMENT,HPD
5631523,5159,2,6859,admin,2020-04-27,EN,8492-201,3500.00,2020-04-27,99999,Wire Payment Attorney and Cost Fees,2020-04-27,FPD,PAYMENT,FPD
5631524,5159,2,6859,admin,2020-04-27,EN,8492-201,525.00,2020-04-27,99999,Wire Payment Attorney and Cost Fees,2020-04-27,HPD,PAYMENT,HPD
5631525,5159,2,6859,admin,2020-05-18,EN,8492-201,1000.00,2020-05-18,99999,Wire Transfer - Government Fees,2020-05-18,HPD,PAYMENT,HPD
5631526,0,2,6859,admin,2020-10-19,EN,8492-201,1250.00,2020-10-19,99999,Wire Payment,2020-10-19,FPD,PAYMENT,FPD
5631527,2708,2,8493,admin,2019-06-28,EN,8493-191,1000.00,2019-06-28,99999,CASH Payment -Initial Payment,2019-06-28,FPD,PAYMENT,FPD
5631528,2708,2,8493,admin,2019-09-13,EN,8493-191,500.00,2019-09-13,99999,Atty Fees - Monthly Payment,2019-09-13,FPD,PAYMENT,FPD
5631529,4677,2,8493,admin,2019-12-23,EN,8493-191,500.00,2019-12-23,99999,Atty Fees - Mastercard ending7696,2019-12-23,FPD,PAYMENT,FPD
5631530,4677,2,8493,admin,2020-01-17,EN,8493-191,250.00,2020-01-17,99999,Visa Payment,2020-01-17,FPD,PAYMENT,FPD
5631531,0,2,7482,admin,2021-01-07,EN,8494-01,360.00,2021-01-07,99999,WIRE Payment,2021-01-07,FPD,PAYMENT,FPD
5631532,0,2,7482,admin,2021-01-07,EN,8494-01,165.00,2021-01-07,99999,WIRE Payment,2021-01-07,FPD,PAYMENT,FPD
5631533,0,2,7482,admin,2021-01-07,EN,8494-01,125.00,2021-01-07,99999,WIRE Payment,2021-01-07,FPD,PAYMENT,FPD
5631534,1697,2,7482,admin,2019-08-09,EN,8494-191,7000.00,2019-08-09,99999,Wire Payment,2019-08-09,FPD,PAYMENT,FPD
5631535,1697,2,7482,admin,2019-08-09,EN,8494-191,205.00,2019-08-09,99999,WIRE Payment - for DOS fee,2019-08-09,HPD,PAYMENT,HPD
5631536,0,2,7482,admin,2021-10-27,EN,8494-211,3800.00,2021-10-27,99999,Wire Transfer - Atty Fees & Cost,2021-10-27,FPD,PAYMENT,FPD
5631537,13771,2,7482,admin,2021-10-27,EN,8494-211,580.00,2021-10-27,99999,Wire Transfer - Atty Fees & Cost,2021-10-27,HPD,PAYMENT,HPD
5631538,1144,2,8495,admin,2019-07-27,EN,8495-191,625.00,2019-07-27,99999,ATTY FEES,2019-07-27,FPD,PAYMENT,FPD
5631539,0,2,8495,admin,2019-06-27,EN,8495-191,500.00,2019-06-27,99999,Atty & Exp Fees,2019-06-27,FPD,PAYMENT,FPD
5631540,0,2,8495,admin,2019-06-27,EN,8495-191,25.00,2019-06-27,99999,Atty & Exp Fees,2019-06-27,HPD,PAYMENT,HPD
5631541,0,2,8495,admin,2019-06-27,EN,8495-191,150.00,2019-06-27,99999,BLQ PC GABRIELLE ALLYN P FRAMO,2019-06-27,FPD,PAYMENT,FPD
5631542,0,2,8495,admin,2019-08-30,EN,8495-191,625.00,2019-08-30,99999,Atty Fees - MP N-400 process,2019-08-30,FPD,PAYMENT,FPD
5631543,0,2,8496,admin,2020-05-18,EN,8496-191,486.00,2020-05-18,99999,VISA Monthly Payment,2020-05-18,FPD,PAYMENT,FPD
5631544,0,2,8496,admin,2020-07-31,EN,8496-191,926.00,2020-07-31,99999,Visa 9117 - Monthly payment,2020-07-31,FPD,PAYMENT,FPD
5631545,1618,2,8496,admin,2019-06-28,EN,8496-191,1500.00,2019-06-28,99999,Cash Payment,2019-06-28,FPD,PAYMENT,FPD
5631546,0,2,8496,admin,2019-06-28,EN,8496-191,150.00,2019-06-28,99999,Payment for Expenses,2019-06-28,HPD,PAYMENT,HPD
5631547,0,2,8496,admin,2019-09-24,EN,8496-191,972.00,2019-09-24,99999,Atty Fees - (2)  Monthly Payment,2019-09-24,FPD,PAYMENT,FPD
5631548,0,2,8496,admin,2019-11-01,EN,8496-191,486.00,2019-11-01,99999,Cash Payment 11.01.2019,2019-11-01,FPD,PAYMENT,FPD
5631549,0,2,8496,admin,2019-11-26,EN,8496-191,486.00,2019-11-26,99999,Atty Fees - Cash Payment,2019-11-26,FPD,PAYMENT,FPD
5631550,0,2,8496,admin,2020-01-17,EN,8496-191,972.00,2020-01-17,99999,Cash payment 1.17.2020,2020-01-17,FPD,PAYMENT,FPD
5631551,0,2,8496,admin,2020-02-21,EN,8496-191,486.00,2020-02-21,99999,Visa ending 2153 2.21.2020,2020-02-21,FPD,PAYMENT,FPD
5631552,0,2,8496,admin,2020-03-26,EN,8496-191,486.00,2020-03-26,99999,Visa - Monthly payment,2020-03-26,FPD,PAYMENT,FPD
5631553,0,2,8496,admin,2021-05-04,EN,8496-191,325.00,2021-05-04,99999,Visa Payment - Government Fees,2021-05-04,FPD,PAYMENT,FPD
5631554,1155,2,8497,admin,2019-07-02,EN,8497-191,500.00,2019-07-02,99999,Visa Payment,2019-07-02,FPD,PAYMENT,FPD
5631555,5087,2,8497,admin,2019-08-27,EN,8497-191,325.00,2019-08-27,99999,Atty Fees - Monthly Payment,2019-08-27,FPD,PAYMENT,FPD
5631556,5087,2,8497,admin,2019-09-02,EN,8497-191,325.00,2019-09-02,99999,Atty Fees - I-130 payment plan,2019-09-02,FPD,PAYMENT,FPD
5631557,5087,2,8497,admin,2019-10-02,EN,8497-191,325.00,2019-10-02,99999,Atty Fees - Monthly Payment,2019-10-02,FPD,PAYMENT,FPD
5631558,5087,2,8497,admin,2019-11-02,EN,8497-191,299.52,2019-11-02,99999,Visa Payment,2019-11-02,FPD,PAYMENT,FPD
5631559,5087,2,8497,admin,2019-11-02,EN,8497-191,25.48,2019-11-02,99999,Visa Payment,2019-11-02,SPD,PAYMENT,SPD
5631560,0,2,8497,admin,2020-05-31,EN,8497-191,96.92,2020-05-31,99999,Write Off of Fees,2020-05-31,WOF,PAYMENT,WOF
5631561,6551,2,8497,admin,2020-09-24,EN,8497-201,445.00,2020-09-24,99999,VISA Payment NVC Fees,2020-09-24,HPD,PAYMENT,HPD
5631562,6406,2,8497,admin,2020-06-10,EN,8497-201,1000.00,2020-06-10,99999,MC Payment - Initial Attorney and Cost Fees,2020-06-10,FPD,PAYMENT,FPD
5631563,6406,2,8497,admin,2020-06-10,EN,8497-201,570.00,2020-06-10,99999,MC Payment - Initial Attorney and Cost Fees,2020-06-10,HPD,PAYMENT,HPD
5631564,6406,2,8497,admin,2020-07-14,EN,8497-201,700.00,2020-07-14,99999,MC 3444 - monthly payment,2020-07-14,FPD,PAYMENT,FPD
5631565,6406,2,8497,admin,2020-08-07,EN,8497-201,700.00,2020-08-07,99999,MC Monthly Payment,2020-08-07,FPD,PAYMENT,FPD
5631566,6406,2,8497,admin,2020-09-07,EN,8497-201,700.00,2020-09-07,99999,VISA Monthly Payment,2020-09-07,FPD,PAYMENT,FPD
5631567,0,2,8497,admin,2020-10-07,EN,8497-201,700.00,2020-10-07,99999,VISA Monthly Payment,2020-10-07,FPD,PAYMENT,FPD
5631568,1626,2,8498,admin,2019-07-16,EN,8498-191,250.00,2019-07-16,99999,VISA PAYMENT ATTY FEES,2019-07-16,FPD,PAYMENT,FPD
5631569,1626,2,8498,admin,2019-07-02,EN,8498-191,250.00,2019-07-02,99999,Check Number,2019-07-02,FPD,PAYMENT,FPD
5631570,1627,2,8499,admin,2019-07-16,EN,8499-191,225.00,2019-07-16,99999,VISA PAYMENT ATTY FEES,2019-07-16,FPD,PAYMENT,FPD
5631571,1627,2,8499,admin,2019-07-02,EN,8499-191,250.00,2019-07-02,99999,Visa Payment,2019-07-02,FPD,PAYMENT,FPD
5631572,0,2,8499,admin,2019-08-31,EN,8499-191,25.00,2019-08-31,99999,Write Off of Fees,2019-08-31,WOF,PAYMENT,WOF
5631573,1625,2,8500,admin,2019-07-03,EN,8500-191,1000.00,2019-07-03,99999,Cash Payment,2019-07-03,FPD,PAYMENT,FPD
5631574,1625,2,8500,admin,2019-08-08,EN,8500-191,467.00,2019-08-08,99999,Master Card Payment,2019-08-08,FPD,PAYMENT,FPD
5631575,2443,2,8500,admin,2019-09-08,EN,8500-191,467.00,2019-09-08,99999,Atty  Fees - Monthly payment,2019-09-08,FPD,PAYMENT,FPD
5631576,0,2,8500,admin,2019-10-08,EN,8500-191,467.00,2019-10-08,99999,Atty Fees -,2019-10-08,FPD,PAYMENT,FPD
5631577,0,2,8500,admin,2019-12-08,EN,8500-191,467.00,2019-12-08,99999,Visa Payment,2019-12-08,FPD,PAYMENT,FPD
5631578,0,2,8500,admin,2020-01-08,EN,8500-191,467.00,2020-01-08,99999,Mastercard ending 7591 1.10.2020,2020-01-08,FPD,PAYMENT,FPD
5631579,2443,2,8500,admin,2019-07-03,EN,8500-191,50.00,2019-07-03,99999,From Funds,2019-07-03,SPD,PAYMENT,SPD
5631580,0,2,8500,admin,2019-11-08,EN,8500-191,467.00,2019-11-08,99999,Visa Payment,2019-11-08,FPD,PAYMENT,FPD
5631581,6018,2,8500,admin,2020-07-30,EN,8500-201,550.00,2020-07-30,99999,VISA Payment Attorney and Cost Fees,2020-07-30,FPD,PAYMENT,FPD
5631582,6018,2,8500,admin,2020-07-30,EN,8500-201,25.00,2020-07-30,99999,VISA Payment Attorney and Cost Fees,2020-07-30,HPD,PAYMENT,HPD
5631583,0,2,8500,admin,2020-08-31,EN,8500-201,1.76,2020-08-31,99999,Write Off of Fees,2020-08-31,WOF,PAYMENT,WOF
5631584,0,2,8500,admin,2021-02-12,EN,8500-211,550.00,2021-02-12,99999,Mastercard Payment Attorney Fees & Cost,2021-02-12,FPD,PAYMENT,FPD
5631585,0,2,8500,admin,2021-02-12,EN,8500-211,40.00,2021-02-12,99999,Mastercard Payment Attorney Fees & Cost,2021-02-12,HPD,PAYMENT,HPD
5631586,0,2,8500,admin,2021-02-12,EN,8500-211,160.00,2021-02-12,99999,CASH Payment,2021-02-12,FPD,PAYMENT,FPD
5631587,0,2,8500,admin,2021-05-06,EN,8500-211,450.00,2021-05-06,99999,Mastercard Payment - Attoreny fees,2021-05-06,FPD,PAYMENT,FPD
5631588,1190,2,8501,admin,2019-07-03,EN,8501-191,350.00,2019-07-03,99999,Visa Payment,2019-07-03,FPD,PAYMENT,FPD
5631589,1190,2,8501,admin,2019-07-03,EN,8501-191,150.00,2019-07-03,99999,Visa Payment,2019-07-03,FPD,PAYMENT,FPD
5631590,0,2,8501,admin,2019-09-16,EN,8501-191,250.00,2019-09-16,99999,Atty Fees - DACA Renewal,2019-09-16,FPD,PAYMENT,FPD
5631591,9101,2,8501,admin,2021-03-26,EN,8501-211,800.00,2021-03-26,99999,Mastercard Payment - Attorney Fees & Cost,2021-03-26,FPD,PAYMENT,FPD
5631592,9101,2,8501,admin,2021-03-26,EN,8501-211,62.50,2021-03-26,99999,Mastercard Payment - Attorney Fees & Cost,2021-03-26,HPD,PAYMENT,HPD
5631593,0,2,8502,admin,2019-09-30,EN,8502-191,450.00,2019-09-30,99999,Credit to Account - Consultation fee was for $450.00 client hired and the fee was applied towards the case.,2019-09-30,CRE,PAYMENT,CRE
5631594,1723,2,8503,admin,2019-07-11,EN,8503-191,2500.00,2019-07-11,99999,Atty & Exp Fees,2019-07-11,FPD,PAYMENT,FPD
5631595,1723,2,8503,admin,2019-07-11,EN,8503-191,250.00,2019-07-11,99999,Atty & Exp Fees,2019-07-11,HPD,PAYMENT,HPD
5631596,2209,2,8504,admin,2019-08-15,EN,8504-191,750.00,2019-08-15,99999,Atty Fees - I-130/485 matter,2019-08-15,FPD,PAYMENT,FPD
5631597,7413,2,8504,admin,2019-07-11,EN,8504-191,750.00,2019-07-11,99999,Atty & Exp Fee -,2019-07-11,FPD,PAYMENT,FPD
5631598,7413,2,8504,admin,2019-07-11,EN,8504-191,400.00,2019-07-11,99999,Atty & Exp Fee -,2019-07-11,HPD,PAYMENT,HPD
5631599,2209,2,8504,admin,2019-09-15,EN,8504-191,750.00,2019-09-15,99999,Atty Fees- Monthly Payment,2019-09-15,FPD,PAYMENT,FPD
5631600,7413,2,8504,admin,2019-10-15,EN,8504-191,750.00,2019-10-15,99999,VISA Payment,2019-10-15,FPD,PAYMENT,FPD
5631601,7413,2,8504,admin,2019-07-12,EN,8504-191,250.00,2019-07-12,99999,VISA Payment Consultation Fee,2019-07-12,FPD,PAYMENT,FPD
5631602,1741,2,8505,admin,2019-07-10,EN,8505-191,675.00,2019-07-10,99999,Visa Payment,2019-07-10,FPD,PAYMENT,FPD
5631603,1740,2,8505,admin,2019-07-10,EN,8505-191,250.00,2019-07-10,99999,Check Number VISA Payment,2019-07-10,FPD,PAYMENT,FPD
5631604,1740,2,8505,admin,2019-07-10,EN,8505-191,25.00,2019-07-10,99999,Check Number VISA Payment,2019-07-10,HPD,PAYMENT,HPD
5631605,0,2,8506,admin,2019-07-12,EN,8506-191,150.00,2019-07-12,99999,Atty Fees,2019-07-12,FPD,PAYMENT,FPD
5631606,2478,2,8506,admin,2019-07-12,EN,8506-191,25.00,2019-07-12,99999,Payment Received/Fees - Check #: VISA,2019-07-12,HPD,PAYMENT,HPD
5631607,0,2,8506,admin,2019-07-12,EN,8506-191,100.00,2019-07-12,99999,Payment Received/Fees - Check #: VISA,2019-07-12,FPD,PAYMENT,FPD
5631608,10647,2,8506,admin,2021-06-17,EN,8506-211,400.00,2021-06-17,99999,Mastercard Payment - Attorney Fees & Cost,2021-06-17,FPD,PAYMENT,FPD
5631609,10647,2,8506,admin,2021-06-17,EN,8506-211,87.50,2021-06-17,99999,Mastercard Payment - Attorney Fees & Cost,2021-06-17,HPD,PAYMENT,HPD
5631610,0,2,8506,admin,2021-07-12,EN,8506-211,375.00,2021-07-12,99999,Visa Payment - Atty Fees,2021-07-12,FPD,PAYMENT,FPD
5631611,1586,2,8507,admin,2019-07-18,EN,8507-191,500.00,2019-07-18,99999,LEGAL FEES,2019-07-18,FPD,PAYMENT,FPD
5631612,1586,2,8507,admin,2019-07-30,EN,8507-191,100.00,2019-07-30,99999,ATTY FEES,2019-07-30,FPD,PAYMENT,FPD
5631613,2432,2,8507,admin,2019-08-28,EN,8507-191,433.34,2019-08-28,99999,Atty Fees - Monthly payment,2019-08-28,FPD,PAYMENT,FPD
5631614,0,2,8507,admin,2019-10-04,EN,8507-191,433.32,2019-10-04,99999,Atty Fees - Monthly Payment,2019-10-04,FPD,PAYMENT,FPD
